1042;JUNGLE;LYNX
1193;TUNDRA;OWL,TIGER
1356;SAVANNAH;WHITE_GORILLA,TIGER,WHITE_GORILLA
1545;TUNDRA;WHITE_TIGER
1768;SAVANNAH;GORILLA,LEOPARD
1168;SAVANNAH;OWL
1507;SAVANNAH;JACKALOPE,BUFFALO
1616;TUNDRA;TURTLE,GORILLA
1182;SAVANNAH;BUFFALO
1770;TUNDRA;JACKALOPE,LEOPARD
1111;JUNGLE;TURTLE,TIGER
1657;TUNDRA;WHITE_GORILLA
1798;JUNGLE;JACKALOPE
1055;SAVANNAH;LYNX,LYNX,WHITE_TIGER
1596;JUNGLE;WHITE_TIGER,JACKALOPE,TARSIER
1996;SAVANNAH;TARSIER,MONKEY
1639;TUNDRA;WHITE_GORILLA,BUFFALO
1474;JUNGLE;MONKEY,BUFFALO
1804;SAVANNAH;OWL,TARSIER,TURTLE
1136;TUNDRA;TURTLE,MONKEY,SNAKE
1678;JUNGLE;GORILLA,LEOPARD,LYNX
1768;JUNGLE;BUFFALO
1662;SAVANNAH;BUFFALO,TIGER
1454;JUNGLE;MONKEY
1303;JUNGLE;WHITE_GORILLA,JACKALOPE
1630;TUNDRA;LYNX
1278;SAVANNAH;JACKALOPE
1376;TUNDRA;JACKALOPE
1032;SAVANNAH;BUFFALO
1545;SAVANNAH;TURTLE
1232;TUNDRA;JACKALOPE
1496;SAVANNAH;JACKALOPE,JACKALOPE,LYNX
1416;JUNGLE;LEOPARD
1783;TUNDRA;WHITE_GORILLA,GORILLA
1734;JUNGLE;WHITE_GORILLA
1751;SAVANNAH;SNAKE
1390;TUNDRA;SNAKE,LYNX,LYNX
1344;JUNGLE;LEOPARD,BUFFALO
1305;TUNDRA;JACKALOPE
1750;SAVANNAH;TURTLE,JACKALOPE,GORILLA
1333;JUNGLE;LYNX
1880;JUNGLE;TIGER,GORILLA
1842;TUNDRA;MONKEY,TARSIER
1325;JUNGLE;TIGER,TURTLE,LYNX
1121;JUNGLE;TIGER,JACKALOPE
1832;JUNGLE;TIGER,TARSIER,JACKALOPE
1682;SAVANNAH;WHITE_TIGER,LYNX
1886;JUNGLE;LEOPARD
1970;TUNDRA;JACKALOPE
1665;SAVANNAH;TIGER
1557;TUNDRA;GORILLA,TARSIER
1979;SAVANNAH;TARSIER,GORILLA
1790;SAVANNAH;LYNX,WHITE_TIGER
1739;SAVANNAH;JACKALOPE
1682;TUNDRA;WHITE_TIGER
1188;SAVANNAH;OWL,OWL
1992;JUNGLE;JACKALOPE
1569;JUNGLE;OWL,TIGER,LYNX
1316;JUNGLE;TURTLE,GORILLA
1584;SAVANNAH;LYNX,WHITE_TIGER,MONKEY
1795;SAVANNAH;GORILLA,LYNX,LEOPARD
1228;SAVANNAH;BUFFALO
1495;SAVANNAH;OWL,BUFFALO
1124;JUNGLE;TURTLE,JACKALOPE
1927;JUNGLE;TIGER
1465;SAVANNAH;JACKALOPE,JACKALOPE,BUFFALO
1218;TUNDRA;SNAKE
1992;JUNGLE;WHITE_GORILLA,TIGER
1312;TUNDRA;SNAKE,MONKEY
1686;TUNDRA;LYNX,TIGER
1072;SAVANNAH;BUFFALO,WHITE_GORILLA
1538;TUNDRA;BUFFALO,MONKEY,LYNX
1439;TUNDRA;SNAKE,LYNX,JACKALOPE
1068;JUNGLE;TIGER
1496;SAVANNAH;MONKEY,MONKEY
1542;JUNGLE;BUFFALO
1154;JUNGLE;TIGER,TIGER,LYNX
1667;TUNDRA;WHITE_TIGER,WHITE_TIGER
1451;SAVANNAH;OWL,WHITE_GORILLA
1105;JUNGLE;WHITE_TIGER,TARSIER,MONKEY
1554;SAVANNAH;LYNX
1689;JUNGLE;SNAKE
1047;SAVANNAH;OWL,MONKEY,LYNX
1584;SAVANNAH;TIGER,GORILLA
1702;JUNGLE;TIGER,LYNX
1249;TUNDRA;TARSIER,WHITE_TIGER
1604;JUNGLE;WHITE_GORILLA,JACKALOPE
1246;TUNDRA;LEOPARD,OWL,BUFFALO
1505;TUNDRA;WHITE_GORILLA,TIGER
1387;TUNDRA;JACKALOPE,TURTLE,GORILLA
1575;TUNDRA;WHITE_TIGER,TARSIER,LYNX
1793;SAVANNAH;JACKALOPE,JACKALOPE,OWL
1353;TUNDRA;LYNX
1096;JUNGLE;JACKALOPE,LYNX,BUFFALO
1161;SAVANNAH;WHITE_GORILLA
1235;JUNGLE;GORILLA,WHITE_TIGER,MONKEY
1304;SAVANNAH;BUFFALO
1086;TUNDRA;LEOPARD,GORILLA
1755;JUNGLE;TURTLE,LYNX
1835;JUNGLE;LYNX,LEOPARD,TURTLE
1020;SAVANNAH;SNAKE
1035;JUNGLE;LYNX
1354;SAVANNAH;BUFFALO,GORILLA
1503;SAVANNAH;JACKALOPE
1278;SAVANNAH;TARSIER,TARSIER,WHITE_TIGER
1056;JUNGLE;TARSIER,WHITE_GORILLA,TIGER
1453;TUNDRA;LYNX,LYNX,LEOPARD
1827;SAVANNAH;MONKEY,TURTLE
1359;TUNDRA;JACKALOPE,WHITE_GORILLA,MONKEY
1537;JUNGLE;MONKEY
1318;TUNDRA;TARSIER,JACKALOPE
1644;TUNDRA;TIGER,WHITE_TIGER,WHITE_GORILLA
1523;JUNGLE;LYNX
1652;TUNDRA;LEOPARD,WHITE_TIGER,LEOPARD
1043;TUNDRA;WHITE_TIGER,WHITE_TIGER
1366;TUNDRA;TARSIER
1466;JUNGLE;TARSIER
1675;JUNGLE;MONKEY,TIGER,MONKEY
1333;SAVANNAH;GORILLA,BUFFALO
1947;JUNGLE;TURTLE,LYNX,WHITE_TIGER
1443;SAVANNAH;JACKALOPE
1982;SAVANNAH;TURTLE,WHITE_GORILLA
1667;JUNGLE;LEOPARD,TURTLE,TURTLE
1883;SAVANNAH;WHITE_GORILLA,OWL
1518;SAVANNAH;MONKEY
1348;TUNDRA;WHITE_GORILLA,SNAKE,OWL
1044;TUNDRA;OWL,GORILLA,JACKALOPE
1043;JUNGLE;TIGER,BUFFALO
1326;TUNDRA;WHITE_GORILLA
1965;TUNDRA;MONKEY,WHITE_GORILLA,TARSIER
1994;TUNDRA;JACKALOPE,TARSIER,MONKEY
1323;TUNDRA;WHITE_TIGER,BUFFALO
1612;JUNGLE;BUFFALO,WHITE_GORILLA
1279;TUNDRA;TURTLE
1456;TUNDRA;LEOPARD
1142;TUNDRA;OWL,TIGER
1500;JUNGLE;BUFFALO
1040;JUNGLE;OWL
1777;TUNDRA;LYNX
1903;SAVANNAH;WHITE_GORILLA,BUFFALO
1303;SAVANNAH;WHITE_TIGER,BUFFALO
1722;TUNDRA;GORILLA
1850;SAVANNAH;OWL,TURTLE,TARSIER
1472;SAVANNAH;BUFFALO,TARSIER
1176;TUNDRA;WHITE_TIGER,TURTLE
1307;TUNDRA;BUFFALO
1054;SAVANNAH;WHITE_TIGER
1336;TUNDRA;WHITE_GORILLA,TIGER,WHITE_TIGER
1137;SAVANNAH;WHITE_TIGER
1582;JUNGLE;TARSIER,TURTLE,LYNX
1318;JUNGLE;WHITE_GORILLA
1201;TUNDRA;WHITE_TIGER,WHITE_TIGER,GORILLA
1688;TUNDRA;WHITE_GORILLA,OWL,JACKALOPE
1909;SAVANNAH;LEOPARD,WHITE_GORILLA,SNAKE
1691;TUNDRA;TARSIER
1540;JUNGLE;JACKALOPE
1410;TUNDRA;OWL
1127;TUNDRA;TURTLE,SNAKE,JACKALOPE
1710;TUNDRA;LYNX,JACKALOPE
1146;SAVANNAH;MONKEY,TIGER,SNAKE
1751;TUNDRA;GORILLA,WHITE_TIGER
1583;TUNDRA;TURTLE,TIGER
1758;JUNGLE;GORILLA,TIGER,GORILLA
1004;JUNGLE;WHITE_TIGER
1105;TUNDRA;LEOPARD,WHITE_GORILLA
1205;JUNGLE;TURTLE,LEOPARD
1144;JUNGLE;LEOPARD
1037;SAVANNAH;MONKEY,TURTLE
1086;SAVANNAH;TURTLE
1020;JUNGLE;WHITE_TIGER,JACKALOPE
1880;SAVANNAH;WHITE_GORILLA,WHITE_GORILLA
1949;SAVANNAH;SNAKE
1687;SAVANNAH;TIGER,TIGER
1639;JUNGLE;WHITE_TIGER,LEOPARD
1257;JUNGLE;WHITE_GORILLA,TIGER
1675;JUNGLE;BUFFALO,SNAKE
1194;SAVANNAH;WHITE_TIGER,LYNX
1349;SAVANNAH;GORILLA,MONKEY
1044;JUNGLE;TURTLE,OWL
1290;TUNDRA;TURTLE,JACKALOPE
1420;SAVANNAH;BUFFALO,TARSIER,MONKEY
1565;SAVANNAH;MONKEY,WHITE_TIGER
1634;SAVANNAH;BUFFALO
1610;TUNDRA;MONKEY,MONKEY
1753;TUNDRA;TIGER
1077;JUNGLE;WHITE_GORILLA
1270;SAVANNAH;TARSIER
1474;JUNGLE;LYNX,BUFFALO
1951;TUNDRA;BUFFALO
1497;SAVANNAH;TIGER,JACKALOPE
1730;SAVANNAH;WHITE_GORILLA
1113;JUNGLE;LYNX,WHITE_GORILLA
1001;SAVANNAH;TURTLE,BUFFALO
1635;SAVANNAH;TURTLE
1740;TUNDRA;GORILLA,LEOPARD,TURTLE
1802;JUNGLE;BUFFALO,WHITE_GORILLA
1495;TUNDRA;MONKEY
1508;JUNGLE;LYNX,GORILLA,TIGER
1793;TUNDRA;GORILLA
1145;JUNGLE;TURTLE
1920;TUNDRA;TARSIER,TURTLE,LEOPARD
1344;JUNGLE;JACKALOPE,TARSIER
1416;SAVANNAH;TIGER
1433;TUNDRA;JACKALOPE,TARSIER,LYNX
1552;TUNDRA;TIGER
1318;JUNGLE;GORILLA
1106;JUNGLE;TURTLE
1866;TUNDRA;BUFFALO,TIGER
1957;JUNGLE;LYNX,TURTLE,TARSIER
1024;JUNGLE;MONKEY,LYNX,LYNX
1256;SAVANNAH;TURTLE,MONKEY,OWL
1722;JUNGLE;TARSIER
1480;SAVANNAH;TIGER,TURTLE
1858;TUNDRA;LYNX,LYNX,TARSIER
1674;JUNGLE;OWL,WHITE_GORILLA,TARSIER
1196;JUNGLE;TIGER,TURTLE,TARSIER
1750;TUNDRA;LEOPARD
1584;TUNDRA;TURTLE
1280;SAVANNAH;TIGER,SNAKE,BUFFALO
1636;JUNGLE;LEOPARD
1824;SAVANNAH;TURTLE,LEOPARD,TURTLE
1970;JUNGLE;TARSIER
1608;JUNGLE;BUFFALO,JACKALOPE
1244;JUNGLE;TARSIER
1764;JUNGLE;GORILLA
1289;SAVANNAH;TIGER,TIGER
1124;SAVANNAH;GORILLA
1228;JUNGLE;LEOPARD,BUFFALO
1675;JUNGLE;LEOPARD,SNAKE
1962;SAVANNAH;TARSIER,GORILLA
1140;JUNGLE;SNAKE,LEOPARD
1143;JUNGLE;SNAKE,BUFFALO,LYNX
1960;TUNDRA;JACKALOPE
1662;JUNGLE;MONKEY,LYNX,TARSIER
1346;SAVANNAH;GORILLA
1719;JUNGLE;GORILLA,TIGER
1148;SAVANNAH;TIGER,LYNX
1360;JUNGLE;GORILLA,TIGER,GORILLA
1697;TUNDRA;TURTLE,JACKALOPE,LEOPARD
1993;TUNDRA;SNAKE,LEOPARD
1083;JUNGLE;WHITE_TIGER,JACKALOPE,OWL
1658;TUNDRA;WHITE_TIGER,WHITE_GORILLA
1498;TUNDRA;WHITE_GORILLA,JACKALOPE,TARSIER
1112;JUNGLE;LYNX
1575;JUNGLE;TIGER
1460;TUNDRA;MONKEY
1263;TUNDRA;GORILLA,MONKEY,TARSIER
1733;SAVANNAH;JACKALOPE
1987;SAVANNAH;LEOPARD,SNAKE,SNAKE
1062;SAVANNAH;LEOPARD,LYNX
1779;JUNGLE;LYNX,GORILLA,WHITE_TIGER
1693;JUNGLE;JACKALOPE
1956;TUNDRA;BUFFALO,WHITE_GORILLA
1730;JUNGLE;WHITE_TIGER
1163;TUNDRA;OWL
1583;JUNGLE;LEOPARD,LYNX
1918;SAVANNAH;WHITE_TIGER,TURTLE
1805;JUNGLE;MONKEY,OWL,LYNX
1450;TUNDRA;JACKALOPE,BUFFALO,LEOPARD
1669;JUNGLE;TIGER,JACKALOPE,TARSIER
1381;TUNDRA;OWL,GORILLA
1651;JUNGLE;WHITE_TIGER,OWL,BUFFALO
1395;TUNDRA;LYNX,LEOPARD
1294;SAVANNAH;TARSIER
1877;TUNDRA;TURTLE,LEOPARD,LEOPARD
1862;JUNGLE;LEOPARD
1118;SAVANNAH;LEOPARD,MONKEY
1237;SAVANNAH;OWL
1814;TUNDRA;WHITE_TIGER,BUFFALO
1667;TUNDRA;MONKEY
1291;TUNDRA;LEOPARD,TURTLE,BUFFALO
1087;SAVANNAH;OWL,JACKALOPE
1914;JUNGLE;LYNX,WHITE_TIGER,LYNX
1001;JUNGLE;OWL,OWL,MONKEY
1161;JUNGLE;LYNX,JACKALOPE,TARSIER
1425;JUNGLE;WHITE_GORILLA,WHITE_GORILLA
1319;TUNDRA;TIGER,SNAKE
1684;TUNDRA;BUFFALO,MONKEY
1375;TUNDRA;SNAKE,BUFFALO
1606;JUNGLE;TIGER,LEOPARD
1788;JUNGLE;LEOPARD,TARSIER
1771;SAVANNAH;WHITE_GORILLA
1181;TUNDRA;BUFFALO,LEOPARD,LEOPARD
1236;SAVANNAH;OWL,LYNX,TIGER
1999;TUNDRA;OWL,BUFFALO,MONKEY
1847;TUNDRA;TURTLE
1159;SAVANNAH;TIGER
1350;SAVANNAH;SNAKE,LYNX
1685;SAVANNAH;WHITE_TIGER,WHITE_TIGER
1916;TUNDRA;LYNX
1025;JUNGLE;GORILLA,SNAKE
1494;JUNGLE;TARSIER
1166;TUNDRA;BUFFALO,TIGER,TARSIER
1770;TUNDRA;LEOPARD,WHITE_TIGER,OWL
1908;JUNGLE;TIGER
1133;TUNDRA;TIGER,WHITE_TIGER,GORILLA
1136;TUNDRA;GORILLA,GORILLA
1245;JUNGLE;TIGER
1324;JUNGLE;BUFFALO,JACKALOPE,LYNX
1499;JUNGLE;WHITE_TIGER
1446;JUNGLE;WHITE_GORILLA,TIGER,WHITE_TIGER
1027;TUNDRA;WHITE_TIGER,GORILLA
1925;TUNDRA;TARSIER,GORILLA
1862;JUNGLE;GORILLA,LEOPARD,SNAKE
1579;SAVANNAH;WHITE_TIGER
1009;TUNDRA;TARSIER
1423;SAVANNAH;GORILLA,TARSIER
1977;JUNGLE;LYNX,LEOPARD
1734;TUNDRA;TURTLE
1326;JUNGLE;MONKEY,TIGER,TARSIER
1051;SAVANNAH;TARSIER,TURTLE
1078;TUNDRA;SNAKE,LYNX,GORILLA
1491;JUNGLE;SNAKE
1697;TUNDRA;WHITE_GORILLA
1887;TUNDRA;JACKALOPE
1680;SAVANNAH;TURTLE,WHITE_TIGER
1438;TUNDRA;MONKEY,MONKEY,TIGER
1320;SAVANNAH;OWL,TARSIER
1103;SAVANNAH;OWL
1526;JUNGLE;LYNX,WHITE_TIGER,LEOPARD
1748;SAVANNAH;GORILLA,WHITE_GORILLA
1463;TUNDRA;WHITE_GORILLA,TIGER,WHITE_GORILLA
1254;JUNGLE;GORILLA,WHITE_GORILLA,TURTLE
1615;TUNDRA;WHITE_TIGER
1150;JUNGLE;JACKALOPE
1886;SAVANNAH;WHITE_TIGER,TIGER
1728;TUNDRA;GORILLA,WHITE_GORILLA,TURTLE
1946;SAVANNAH;LYNX
1730;SAVANNAH;OWL,LEOPARD,OWL
1801;JUNGLE;LEOPARD,TARSIER
1956;TUNDRA;TARSIER
1781;TUNDRA;SNAKE,WHITE_GORILLA,OWL
1277;TUNDRA;TIGER,JACKALOPE,JACKALOPE
1372;JUNGLE;GORILLA,LEOPARD
1891;TUNDRA;WHITE_GORILLA,LEOPARD,TIGER
1517;SAVANNAH;WHITE_GORILLA
1731;TUNDRA;TURTLE
1290;JUNGLE;TIGER,TARSIER
1727;SAVANNAH;WHITE_TIGER,WHITE_TIGER
1880;JUNGLE;JACKALOPE,SNAKE,WHITE_GORILLA
1142;JUNGLE;TIGER,MONKEY,TARSIER
1918;SAVANNAH;WHITE_GORILLA,JACKALOPE
1927;JUNGLE;TIGER,BUFFALO
1707;TUNDRA;BUFFALO
1580;TUNDRA;OWL
1315;TUNDRA;SNAKE,LYNX,BUFFALO
1902;SAVANNAH;BUFFALO,TARSIER
1758;SAVANNAH;SNAKE
1583;TUNDRA;TIGER,TURTLE
1369;SAVANNAH;TARSIER,OWL
1337;SAVANNAH;OWL,WHITE_GORILLA,BUFFALO
1381;TUNDRA;MONKEY,SNAKE
1561;SAVANNAH;BUFFALO,WHITE_TIGER,LYNX
1150;JUNGLE;WHITE_TIGER,GORILLA
1412;JUNGLE;MONKEY,MONKEY
1942;SAVANNAH;SNAKE,TURTLE
1218;JUNGLE;TIGER,TIGER
1654;JUNGLE;LYNX,TURTLE,TARSIER
1560;TUNDRA;GORILLA
1680;TUNDRA;LYNX
1803;JUNGLE;WHITE_GORILLA
1921;TUNDRA;OWL,MONKEY
1829;SAVANNAH;TIGER
1720;JUNGLE;TARSIER,GORILLA,TARSIER
1476;JUNGLE;LYNX,TIGER
1180;SAVANNAH;TARSIER,MONKEY,MONKEY
1290;JUNGLE;GORILLA,WHITE_GORILLA
1001;SAVANNAH;BUFFALO
1802;TUNDRA;LYNX
1947;JUNGLE;MONKEY,SNAKE
1021;JUNGLE;TURTLE
1564;JUNGLE;LYNX
1070;SAVANNAH;TARSIER
1577;TUNDRA;TARSIER,LEOPARD
1700;SAVANNAH;TURTLE
1209;SAVANNAH;WHITE_GORILLA,WHITE_TIGER,BUFFALO
1261;TUNDRA;GORILLA,WHITE_TIGER
1940;TUNDRA;BUFFALO,TIGER
1973;TUNDRA;BUFFALO,TARSIER,JACKALOPE
1545;TUNDRA;SNAKE
1238;SAVANNAH;WHITE_GORILLA,LYNX
1428;TUNDRA;LYNX
1524;JUNGLE;OWL,WHITE_TIGER
1087;JUNGLE;TARSIER,MONKEY
1694;SAVANNAH;BUFFALO
1141;SAVANNAH;LYNX
1974;JUNGLE;GORILLA,BUFFALO
1144;SAVANNAH;TARSIER
1716;SAVANNAH;LYNX
1554;TUNDRA;TURTLE,MONKEY,LEOPARD
1913;SAVANNAH;LYNX,BUFFALO
1909;TUNDRA;LYNX,OWL,LYNX
1397;TUNDRA;TIGER,BUFFALO,TURTLE
1479;SAVANNAH;OWL
1294;TUNDRA;BUFFALO,LYNX
1081;JUNGLE;TARSIER
1587;TUNDRA;JACKALOPE,WHITE_GORILLA
1472;SAVANNAH;WHITE_GORILLA
1081;SAVANNAH;GORILLA
1583;TUNDRA;TARSIER,TARSIER,TARSIER
1669;SAVANNAH;BUFFALO,OWL
1417;TUNDRA;LYNX,WHITE_TIGER,MONKEY
1250;JUNGLE;BUFFALO
1844;JUNGLE;WHITE_TIGER,TIGER,BUFFALO
1829;SAVANNAH;TIGER,WHITE_TIGER,MONKEY
1262;JUNGLE;WHITE_GORILLA,LYNX,SNAKE
1609;TUNDRA;GORILLA,TARSIER
1625;TUNDRA;GORILLA
1156;JUNGLE;MONKEY,BUFFALO,WHITE_GORILLA
1867;SAVANNAH;LEOPARD,MONKEY,TURTLE
1458;JUNGLE;TARSIER,OWL,WHITE_TIGER
1250;TUNDRA;TIGER
1127;SAVANNAH;GORILLA
1700;JUNGLE;WHITE_TIGER,JACKALOPE,MONKEY
1593;JUNGLE;TIGER,OWL
1475;JUNGLE;OWL,GORILLA,TURTLE
1601;SAVANNAH;TIGER
1193;JUNGLE;MONKEY
1132;JUNGLE;LEOPARD,OWL,OWL
1693;SAVANNAH;WHITE_TIGER
1246;SAVANNAH;OWL
1298;JUNGLE;WHITE_TIGER,BUFFALO,WHITE_TIGER
1135;JUNGLE;LYNX,LEOPARD
1207;TUNDRA;WHITE_GORILLA,GORILLA,WHITE_TIGER
1499;TUNDRA;TURTLE,BUFFALO
1172;TUNDRA;OWL,TIGER
1674;JUNGLE;JACKALOPE
1318;SAVANNAH;BUFFALO
1895;SAVANNAH;SNAKE
1242;SAVANNAH;TIGER,LYNX,SNAKE
1151;JUNGLE;TURTLE
1310;JUNGLE;OWL,TIGER,WHITE_GORILLA
1523;SAVANNAH;OWL,TURTLE
1041;JUNGLE;WHITE_TIGER,LEOPARD
1881;SAVANNAH;MONKEY
1425;TUNDRA;OWL
1561;JUNGLE;WHITE_GORILLA,TURTLE
1542;JUNGLE;TIGER
1307;JUNGLE;WHITE_GORILLA,OWL
1451;SAVANNAH;LEOPARD
1319;JUNGLE;SNAKE
1602;SAVANNAH;TIGER
1187;JUNGLE;TURTLE,JACKALOPE,JACKALOPE
1912;TUNDRA;JACKALOPE,GORILLA,MONKEY
1272;JUNGLE;TIGER,LYNX
1875;SAVANNAH;WHITE_GORILLA,WHITE_GORILLA
1904;JUNGLE;OWL,MONKEY
1670;JUNGLE;TURTLE,BUFFALO,LEOPARD
1520;SAVANNAH;TURTLE
1197;SAVANNAH;JACKALOPE
1358;JUNGLE;JACKALOPE,LYNX
1037;JUNGLE;LEOPARD
1470;SAVANNAH;TIGER,GORILLA
1165;TUNDRA;WHITE_TIGER,WHITE_GORILLA
1125;SAVANNAH;WHITE_GORILLA,JACKALOPE,WHITE_GORILLA
1364;SAVANNAH;TIGER,MONKEY,WHITE_TIGER
1860;TUNDRA;WHITE_TIGER,BUFFALO
1758;JUNGLE;TIGER,WHITE_TIGER
1997;SAVANNAH;WHITE_GORILLA
1302;JUNGLE;JACKALOPE,JACKALOPE,BUFFALO
1117;JUNGLE;JACKALOPE
1223;JUNGLE;LEOPARD,BUFFALO,LYNX
1021;TUNDRA;OWL,LYNX
1745;TUNDRA;BUFFALO,TARSIER
1369;JUNGLE;MONKEY,LYNX,TIGER
1180;JUNGLE;SNAKE,LYNX
1309;JUNGLE;JACKALOPE,TIGER
1579;TUNDRA;BUFFALO,GORILLA,TARSIER
1719;SAVANNAH;WHITE_TIGER,JACKALOPE
1669;TUNDRA;MONKEY,TURTLE,WHITE_TIGER
1834;SAVANNAH;SNAKE,SNAKE,TARSIER
1172;SAVANNAH;WHITE_TIGER,GORILLA
1077;SAVANNAH;JACKALOPE
1352;SAVANNAH;WHITE_TIGER
1137;SAVANNAH;WHITE_TIGER,SNAKE,OWL
1658;TUNDRA;GORILLA,TIGER
1514;TUNDRA;BUFFALO,TIGER,BUFFALO
1528;JUNGLE;MONKEY,TURTLE
1074;SAVANNAH;TURTLE,BUFFALO,LEOPARD
1864;SAVANNAH;TARSIER
1867;TUNDRA;TARSIER
1140;SAVANNAH;BUFFALO,LYNX
1371;SAVANNAH;TIGER,TURTLE
1706;SAVANNAH;TURTLE,WHITE_TIGER
1294;TUNDRA;OWL,LYNX,MONKEY
1620;JUNGLE;MONKEY,LEOPARD
1696;SAVANNAH;BUFFALO
1454;JUNGLE;TIGER,WHITE_TIGER,LEOPARD
1137;TUNDRA;SNAKE,OWL
1687;TUNDRA;OWL
1076;TUNDRA;TARSIER,WHITE_GORILLA,LEOPARD
1057;TUNDRA;TIGER,TURTLE
1966;SAVANNAH;TARSIER,LYNX
1114;JUNGLE;SNAKE,WHITE_GORILLA,GORILLA
1554;TUNDRA;LYNX,SNAKE,TIGER
1962;JUNGLE;GORILLA,SNAKE
1828;SAVANNAH;WHITE_TIGER,OWL
1708;JUNGLE;MONKEY,WHITE_GORILLA
1395;JUNGLE;SNAKE,JACKALOPE,BUFFALO
1825;SAVANNAH;WHITE_TIGER,MONKEY
1320;TUNDRA;OWL,WHITE_TIGER
1581;SAVANNAH;TARSIER,JACKALOPE
1030;JUNGLE;LYNX
1032;TUNDRA;MONKEY
1760;TUNDRA;BUFFALO,MONKEY,OWL
1888;TUNDRA;MONKEY
1133;JUNGLE;MONKEY,MONKEY,BUFFALO
1784;TUNDRA;BUFFALO
1020;JUNGLE;WHITE_TIGER
1161;SAVANNAH;SNAKE
1926;SAVANNAH;OWL,LYNX,WHITE_TIGER
1920;SAVANNAH;JACKALOPE,TARSIER,SNAKE
1724;SAVANNAH;OWL,WHITE_TIGER
1278;SAVANNAH;TARSIER,JACKALOPE
1217;TUNDRA;WHITE_GORILLA
1137;TUNDRA;TIGER,WHITE_TIGER,LYNX
1231;SAVANNAH;LYNX
1588;TUNDRA;TIGER,TURTLE
1939;JUNGLE;MONKEY
1544;JUNGLE;MONKEY,WHITE_GORILLA,SNAKE
1860;JUNGLE;WHITE_GORILLA,WHITE_GORILLA
1986;JUNGLE;SNAKE,TARSIER
1512;TUNDRA;TARSIER
1022;SAVANNAH;TARSIER,TARSIER,LEOPARD
1849;TUNDRA;GORILLA
1310;SAVANNAH;TURTLE
1667;JUNGLE;TIGER,TURTLE,LYNX
1752;JUNGLE;WHITE_TIGER
1905;TUNDRA;WHITE_GORILLA,TARSIER,SNAKE
1383;SAVANNAH;WHITE_GORILLA,TIGER,LYNX
1387;TUNDRA;TIGER,SNAKE
1983;TUNDRA;JACKALOPE
1994;JUNGLE;BUFFALO
1340;JUNGLE;TIGER
1092;SAVANNAH;WHITE_GORILLA,BUFFALO
1659;SAVANNAH;TIGER,LEOPARD
1061;TUNDRA;SNAKE,TURTLE
1812;TUNDRA;TIGER,MONKEY,LYNX
1246;JUNGLE;SNAKE
1266;SAVANNAH;JACKALOPE,LEOPARD,WHITE_TIGER
1702;SAVANNAH;LYNX,SNAKE
1588;JUNGLE;LEOPARD,GORILLA
1433;TUNDRA;TARSIER
1209;JUNGLE;TIGER,TIGER,JACKALOPE
1741;JUNGLE;TARSIER
1554;TUNDRA;JACKALOPE
1527;JUNGLE;MONKEY,LEOPARD
1966;TUNDRA;SNAKE
1950;JUNGLE;GORILLA
1804;TUNDRA;MONKEY,LEOPARD,TURTLE
1203;JUNGLE;LEOPARD
1511;TUNDRA;GORILLA,MONKEY
1854;TUNDRA;TARSIER,WHITE_TIGER
1330;JUNGLE;OWL,WHITE_TIGER
1656;TUNDRA;TIGER
1527;TUNDRA;GORILLA
1303;SAVANNAH;TARSIER,JACKALOPE
1014;SAVANNAH;BUFFALO
1792;SAVANNAH;LEOPARD,BUFFALO
1253;JUNGLE;LYNX
1245;SAVANNAH;BUFFALO,WHITE_TIGER
1487;JUNGLE;OWL,LEOPARD,SNAKE
1995;TUNDRA;TARSIER,MONKEY
1132;SAVANNAH;SNAKE,LEOPARD,TURTLE
1271;JUNGLE;LYNX,LYNX
1880;SAVANNAH;TURTLE,JACKALOPE
1251;SAVANNAH;MONKEY,TIGER,SNAKE
1707;JUNGLE;BUFFALO,WHITE_GORILLA,TIGER
1738;SAVANNAH;WHITE_TIGER,WHITE_GORILLA
1249;TUNDRA;GORILLA
1644;JUNGLE;LEOPARD,TARSIER,JACKALOPE
1830;TUNDRA;TARSIER
1654;TUNDRA;JACKALOPE,SNAKE
1309;JUNGLE;OWL
1907;TUNDRA;JACKALOPE
1691;JUNGLE;WHITE_TIGER,GORILLA,WHITE_TIGER
1825;JUNGLE;OWL
1037;TUNDRA;WHITE_GORILLA
1029;SAVANNAH;TIGER
1604;SAVANNAH;BUFFALO,TIGER
1833;JUNGLE;LYNX
1957;TUNDRA;MONKEY
1860;SAVANNAH;WHITE_GORILLA
1472;SAVANNAH;BUFFALO
1066;SAVANNAH;MONKEY,JACKALOPE,MONKEY
1563;SAVANNAH;BUFFALO,TURTLE,OWL
1644;JUNGLE;TIGER,LEOPARD
1166;JUNGLE;OWL
1043;SAVANNAH;LEOPARD
1773;SAVANNAH;LYNX,BUFFALO,BUFFALO
1437;TUNDRA;LEOPARD
1035;TUNDRA;WHITE_GORILLA
1288;TUNDRA;SNAKE,WHITE_GORILLA,TIGER
1543;JUNGLE;SNAKE,TURTLE,OWL
1729;SAVANNAH;JACKALOPE,LEOPARD,WHITE_GORILLA
1525;SAVANNAH;OWL
1780;SAVANNAH;JACKALOPE
1242;JUNGLE;WHITE_TIGER,TIGER,WHITE_TIGER
1405;SAVANNAH;OWL,WHITE_TIGER,BUFFALO
